Image_Name,Center_X,Center_Y,Width,Height,Text,Score,Translated_Text
tr_img_06393,1029.5,233.2,439.0,99.5,Δ高さ注意,0.8487,Look out for altitudes.
tr_img_06385,3307.5,1544.2,721.0,169.5,うおメく,0.726,"Oh, my God."
tr_img_06390,1453.8,905.2,1080.5,122.5,平岸条２丁目,0.9276,"No, no, no. No, no, no, no, no, no, no."
tr_img_06392,1810.5,580.2,282.0,71.5,高田弖璃,0.6962,Takada.
tr_img_06392,2049.0,579.0,89.0,63.0,山,1.0,Mountain
tr_img_06392,2152.2,575.0,66.5,55.0,区,0.9615,Areas
tr_img_06392,1228.0,644.0,719.0,164.0,高田馬場,0.9939,Takada.
tr_img_06392,1230.5,776.0,417.0,77.0,たかだのばば,0.9993,I don't know what you're talking about.
tr_img_06392,2196.8,864.5,165.5,65.0,目臣,0.7023,Eyes on the scene.
tr_img_06392,545.5,907.5,410.0,106.0,新大久保,1.0,New Prosperity
tr_img_06392,434.8,1781.2,228.5,69.5,池袋上野方画,0.8724,A pondbag Bidome
tr_img_06396,1196.0,228.8,111.0,80.5,港,0.9446,Port
tr_img_06394,971.2,1273.8,151.5,76.5,20台,0.9945,Twenty.
tr_img_06394,1061.2,1384.5,398.5,104.0,吉祥寺通り沿い,0.9405,On the way to Yoshigi.
tr_img_06394,1064.2,1476.2,403.5,93.5,西松屋となり,0.9981,I'm going to be a Western Matsuki shop.
tr_img_06394,1072.0,1827.0,299.0,101.0,緑ヶ丘,0.9956,Green Hill
tr_img_06399,1425.0,555.0,1453.0,356.0,水天宮前,0.9421,Inomiya.
tr_img_06395,1349.8,561.8,292.5,132.5,豊平区,0.9925,GEORGE
tr_img_06395,1494.8,716.8,79.5,144.5,なわ,0.6254,I don't know.
tr_img_06401,2028.0,1474.2,81.0,176.5,中央,0.7843,Center
tr_img_06397,819.0,233.5,165.0,43.0,伊達産髪使用,0.6741,Use of Ise hair.
tr_img_06397,1080.5,304.5,444.0,109.0,鶏与やん焼さ,0.6484,It's a chicken broth.
tr_img_06397,1888.2,426.8,200.5,56.5,伊達産鶏使用,0.9525,I'm using a chicken chicken.
tr_img_06397,2113.5,512.2,480.0,97.5,鵜MTX焼さ,0.7559,I'm gonna burn it.
tr_img_06397,182.8,526.8,284.5,49.5,6ソス!・スス,0.5817,Six Sosus!
tr_img_06397,1489.8,1096.8,1684.5,411.5,若鶏の至い,0.8916,It's a young chicken.
tr_img_06397,2224.0,1406.0,655.0,145.0,011-5日2-5488,0.8587,011-5 days 2-5488.
tr_img_06397,206.2,1768.8,305.5,77.5,(金)17：00,0.8792,(CHUCKLES)
tr_img_06397,231.5,1881.5,444.0,103.0,11支0戦,0.5329,It's the 11th round.
tr_img_06397,927.5,2000.8,400.0,270.5,2時間,0.9992,Two hours.
tr_img_06400,852.8,1164.5,648.5,86.0,忘れ物承り所,0.9652,Forget it.
tr_img_06400,1720.0,1177.8,889.0,92.5,鉄道警察(分遣所),0.9661,(dramatic theme playing) (dramatic theme playing) (dramatic theme playing)
tr_img_06400,861.0,1372.8,717.0,95.5,ショッピング街,0.9931,It's a shopping town.
tr_img_06400,1669.2,1384.5,891.5,95.0,(パルシェ食彩館,0.9313,(Paraschee)
tr_img_06400,321.2,1693.8,174.5,42.5,ホ藤会え名,0.5793,Her name is Fujito.
tr_img_06400,352.0,1737.5,180.0,36.0,ハマイナビ2018,0.7792,"Hama-Vi, 2018."
tr_img_06402,2394.0,2268.0,235.0,77.0,免税,1.0,Tax-free.
tr_img_06402,2097.8,2740.5,96.5,69.0,コ凸,0.5392,Koji.
tr_img_06402,2341.5,2860.8,139.0,42.5,国資駿店,0.5631,It's a state-of-the-art restaurant.
tr_img_06402,2087.5,2863.0,84.0,30.0,3店,0.6377,Three.
tr_img_06404,1205.0,679.8,905.0,103.5,カバー(グローブ品番,0.9839,Cover Grove.
tr_img_06404,787.5,845.8,798.0,142.5,ロカパー(グローブの取付け方,0.9192,How to get a Rocapar Grove.
tr_img_06404,2473.8,852.0,356.5,138.0,へ警告,0.7942,"Oh, my God."
tr_img_06404,1689.8,816.8,822.5,61.5,ロカバー（グローブのはずし方,0.9496,How to unwind the Rocover Grove.
tr_img_06404,995.2,908.5,412.5,93.0,押し上げながら,0.996,Pushing him up.
tr_img_06404,1611.2,900.5,639.5,55.0,中央部を押し上げながら,0.9978,I'm going to push the center up.
tr_img_06404,2476.0,948.8,704.0,149.5,落下してけがのおそれあり,0.9974,I'm sorry to hear that.
tr_img_06404,598.5,947.2,362.0,86.5,へ印を合わせ、,0.8925,Then mark it.
tr_img_06404,838.0,992.2,798.0,146.5,カチッ音がするまで右にまわす,0.9872,Turn right until I hear a click.
tr_img_06404,1436.2,960.0,283.5,45.0,左二まわす,0.9315,Two lefts.
tr_img_06404,2442.8,1009.8,644.5,143.5,カバ一は確実二取付ナる,0.9697,The hippo will take two positive steps.
tr_img_06404,2398.8,1184.0,618.5,137.0,虫ストップ構造の場合は、,0.9954,And that's what we're going to do.
tr_img_06404,2435.0,1250.0,717.0,153.0,カバ一の密着性を高めている,0.9851,They're the most sticky of the hippos.
tr_img_06404,2428.2,1307.8,710.5,146.5,ため、はずしにくくなる場合が,0.9981,And that's what we're going to do.
tr_img_06404,2164.0,1337.0,217.0,73.0,あります,0.949,"Yes, sir."
tr_img_06405,1902.5,231.5,121.0,42.0,レンジで,0.9039,In the oven.
tr_img_06405,1900.8,289.8,118.5,71.5,時短,0.9997,Short
tr_img_06405,1991.0,371.8,145.0,97.5,くさみ,0.6778,Powder
tr_img_06405,1652.5,378.0,174.0,69.0,落とし,0.9999,Drop it.
tr_img_06405,1999.0,428.5,61.0,38.0,とり,0.9845,I'll take it.
tr_img_06405,1651.0,437.8,100.0,50.5,ぶた,0.999,"Oh, shit."
tr_img_06405,2000.5,511.8,103.0,78.5,ダシ,0.7565,Dash.
tr_img_06405,631.5,672.5,1053.0,319.0,1枚で簡単に,0.9935,It'll be easy with one.
tr_img_06405,2002.2,573.2,93.5,79.5,こし,0.9096,Crap.
tr_img_06405,1620.5,579.5,71.0,38.0,キ,0.9618,Ki.
tr_img_06405,1894.5,697.8,103.0,59.5,オフ,0.8017,Off
tr_img_06405,1076.0,1997.0,1066.0,179.0,クツキンブペーバー,0.6283,Kutkinbpeber
tr_img_06405,2042.5,2392.5,52.0,41.0,で,0.766,So...
tr_img_06405,1569.0,2590.8,175.0,60.5,電子レンジ,0.9836,Microwaves
tr_img_06405,1560.8,2635.0,159.5,55.0,加熱OK,0.9915,Heat's ready.
tr_img_06405,1622.2,2846.0,246.5,121.0,38枚入,0.9999,38 in.
tr_img_06405,1627.0,2896.5,197.0,70.0,メ2ロール,0.9434,Me2 roll.
tr_img_06403,3131.2,2089.8,350.5,66.5,点検・整信で安心ドライ,0.9777,"Check-and-reconciliation, rest assured."
tr_img_06403,3143.8,2293.8,264.5,60.5,中央パス,0.9442,Center Path
tr_img_06408,2573.8,1034.2,574.5,91.5,伊豆ぐらんぱる公園,0.9449,I-I-I-I-I-I-I-I-I-I-I-I-I-I-I-I-I-I-I-I-I-I-I-E.
tr_img_06408,362.2,1021.2,245.5,45.5,休験型,0.9377,Interpretation
tr_img_06408,554.5,1018.0,177.0,39.0,ルミネ,0.9976,Lumina.
tr_img_06408,549.8,1153.5,861.5,195.0,ゲラシイルミ,0.9229,Gelasilmi
tr_img_06408,2401.8,1113.2,243.5,42.5,伊豆高原駅からタクシ,0.9831,Taxy from Izu Takada Station.
tr_img_06408,2572.0,1111.5,123.0,32.0,一で約10分,0.9942,About ten minutes at a time.
tr_img_06408,1146.5,1180.8,151.0,35.5,球数倍単,0.7151,It's a few times as simple as a ball.
tr_img_06408,1148.2,1230.8,149.5,52.5,100万球!,0.7847,One million balls!
tr_img_06408,724.5,1242.0,272.0,56.0,ミ２ｎｍシーメシ,0.6252,Mi2nmsy meal
tr_img_06408,2472.8,1375.8,486.5,65.5,来指定席秀か必要になります。,0.8823,You're going to have to pass the coming table.
tr_img_06408,2474.2,1441.8,515.5,82.5,指定席券はご乗車前に「みどりの窓口Ｉ又は,0.9544,(Laughter)
tr_img_06408,2479.2,1507.8,537.5,85.5,改札外の指定席券売機でお買い求めください。,0.9748,Please buy it at a reserved ticket holder outside of the registry.
tr_img_06408,2096.2,1520.5,193.5,66.0,全車指定席,0.9989,All available seats.
tr_img_06411,1918.2,1021.2,1518.5,180.5,線路内立入禁止,0.9454,You can't go inside the tracks.
tr_img_06411,1872.8,1346.5,1414.5,116.0,線路内に物を落した時は,0.9992,"When I dropped something on the tracks,"
tr_img_06411,1932.5,1510.8,1521.0,109.5,駅係員へお知らせください,0.9062,Please inform the station attendant.
tr_img_06409,872.2,461.5,373.5,118.0,小田急・京王,0.955,King Koda! King Kyon!
tr_img_06409,882.2,572.2,464.5,170.5,山川駅,0.9636,Yamagawa Station
tr_img_06409,914.5,816.0,389.0,117.0,緑ヶ丘循環,0.9148,Green hill cycle.
tr_img_06409,961.0,935.8,166.0,47.5,台団地 経由,0.9465,By way of the Platform.
tr_img_06409,964.0,983.0,309.0,110.0,鷹台駅,0.9986,Takahashi Station
tr_img_06409,789.0,956.2,129.0,36.5,中頂一丁目,0.9742,It's the one in the middle.
tr_img_06409,675.5,1011.0,73.0,33.0,仙01,0.9764,Send01
tr_img_06409,877.5,1119.5,297.0,63.0,仙川駅入口・前原公口経由,0.9458,"By the entrance to Sendai Station, or Otahara,"
tr_img_06409,922.2,1162.8,404.5,116.5,狛江営業所,0.9903,I'll be at the Miyagi station.
tr_img_06409,922.0,1213.8,396.0,68.5,For komae eigyosho 夜間oa),0.7792,(For komae eigyho nighto)
tr_img_06409,888.0,1299.2,328.0,60.5,中原一T目・三鷹台団地 経由,0.8987,I'm on my way.
tr_img_06409,925.8,1349.0,410.5,105.0,つつじヶ丘駅北口,0.9998,"He's at Hajikashi Station, north of Hajikashi Station."
tr_img_06409,670.2,1363.0,73.5,38.0,丘22,0.9944,Two hundred and twenty-two hills.
tr_img_06409,1069.2,1389.8,116.5,37.5,（夜間のみ),0.9469,(night only)
tr_img_06409,667.5,1391.0,75.0,35.0,(遠2),0.5914,(Student 2)
tr_img_06409,1129.2,1532.8,148.5,53.5,裏通,0.9885,Backward
tr_img_06409,731.5,1684.2,164.0,43.5,小田急バス,0.9948,Koda Shortbus.
tr_img_06409,729.0,1713.8,186.0,41.5,バスののは案内,0.9537,I'll show you where the bus is.
tr_img_06412,1538.8,1319.2,2839.5,165.5,ビミユーフオームセシター戦,0.5421,Vimi Yuoo Oum Sessister.
tr_img_06410,2756.2,1224.2,277.5,90.5,真空氷涯,0.8719,A vacuum ice cube
tr_img_06410,2723.2,1573.8,245.5,108.5,真空チルド,0.9831,Vacuum Tierdo
tr_img_06410,1283.5,1573.8,148.0,99.5,冷凍,0.9998,- I'm freezing. - I'm freezing.
tr_img_06410,942.0,1575.5,145.0,90.0,節電,0.9836,Trinette
tr_img_06410,1628.5,1573.8,145.0,86.5,冷蔵,1.0,Refrigerated
tr_img_06410,1984.5,1575.5,145.0,90.0,製氷,0.9924,Ice Making
tr_img_06410,2361.0,1577.0,236.0,93.0,冷却モード,0.9683,Cooling Mode
tr_img_06410,2346.8,1714.0,291.5,79.0,デリシヤス冷凍,0.884,Delician freezing
tr_img_06410,946.5,1713.8,293.0,77.5,燥作部ロツク,0.9075,Knitting Rotutsk
tr_img_06410,1981.2,1712.2,201.5,67.5,おそうじ,0.9995,"Hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey."
tr_img_06410,946.5,1776.8,219.0,88.5,(30まし),0.623,Let's do another one.
tr_img_06410,1979.8,1778.5,204.5,71.0,(5秒押し),0.9782,"(For fully formatted text, see publication) (For fully formatted text, see publication)"
tr_img_06410,2346.8,1783.2,207.5,67.5,(3秒押し),0.9179,Three seconds.
tr_img_06416,487.0,150.2,640.0,223.5,通学路,0.9955,I'm on my way to school.
tr_img_06416,553.8,1132.0,592.5,142.0,豊島区,0.7766,Akishima District
tr_img_06414,973.2,763.2,351.5,64.5,構内徐行,0.9833,Slow incoming line
tr_img_06414,454.2,790.0,164.5,33.0,駐軍場入口,0.9406,Constellation entrance.
tr_img_06414,1480.8,792.0,153.5,26.0,王車出口,0.7676,King's way out.
tr_img_06415,2620.2,1810.5,1041.5,392.0,生活家電,0.9994,Residential Electrics.
tr_img_06415,1388.2,1909.5,845.5,315.0,テンタル,0.6035,Teteral
tr_img_06415,1199.0,2678.2,719.0,374.5,お会計カウンター,0.9972,Account counter
tr_img_06415,2072.8,2881.5,589.5,205.0,茨永セール!,0.6739,I'm going to give you a present.
tr_img_06415,2774.2,2910.2,632.5,217.5,歳永セール!,0.5965,It's a long-term sale!
tr_img_06418,933.5,294.2,727.0,303.5,郵便,0.9613,Postal
tr_img_06421,1124.2,382.5,304.5,99.0,豊平区,0.9998,GEORGE
tr_img_06421,1143.5,1376.8,228.0,1785.5,平丁一奈一丁目3,0.6621,"One, two, three, one, two, three."
tr_img_06423,752.2,785.2,467.5,156.5,日本橋,0.8709,Japan Bridge
tr_img_06423,754.8,950.2,485.5,160.5,人形町,0.9173,It's Doll Town.
tr_img_06423,760.2,1141.8,494.5,197.5,二丁目,0.8699,Two.
tr_img_06424,1601.5,1296.8,808.0,278.5,度辺,0.9853,Degrees
tr_img_06422,1271.2,225.5,1686.5,217.0,可物出し入れの為,0.898,It's what we're supposed to do. It's what we're supposed to do.
tr_img_06422,1308.2,504.5,1165.5,224.0,アの開閉に,0.9997,We need to close the A.
tr_img_06422,1320.2,748.5,1207.5,230.0,で注意さい,0.6066,And careful.
tr_img_06419,1458.2,781.2,2030.5,301.5,日月極駐車場,0.8564,"Sun, moon, polar parking lot."
tr_img_06419,1113.5,1048.8,362.0,138.5,(月極,0.9964,(MUTTERING)
tr_img_06419,1978.2,1050.2,182.5,135.5,円),0.9895,Circle)
tr_img_06419,1453.8,1214.5,1471.5,90.0,無料駐車の場合はレッカー移動し,0.9486,It's a little bit more complicated than that.
tr_img_06419,1479.0,1333.8,1490.0,77.5,迷惑料として、3ＯＯＯ0円頂きます,0.8238,I'll give you $3OO0 for the inconvenience.
tr_img_06419,1014.5,1496.5,782.0,152.0,北毎立地(株),0.899,(Northerther north)
tr_img_06419,491.2,1488.5,157.5,71.0,お問い,0.849,I'll ask you a question.
tr_img_06419,496.2,1557.5,154.5,61.0,合わせ,0.9987,Match
tr_img_06419,1186.0,1622.0,331.0,55.0,15丁目２番地3,0.9575,15th and 2nd.
tr_img_06419,822.0,1628.5,404.0,62.0,札幌市中央区大通西,0.9992,"NIGHTEYE, CENTRAL CENTRAL CENTRAL"
tr_img_06426,1029.8,263.8,715.5,219.5,がこがあったらすぐにあんた。,0.6337,"If you have a problem, you'll be right away."
tr_img_06426,1027.8,839.0,672.5,147.0,ことも110番,0.7262,It's number 110.
tr_img_06426,1031.5,991.5,368.0,148.0,のお店,0.8984,The shop.
tr_img_06425,1543.5,1396.5,2105.0,256.0,地世下鉄北12条駅,0.8411,Tadashi Shikoku Station.
tr_img_06425,1776.5,1836.2,290.0,141.5,引,0.6847,Pull.
tr_img_06425,2189.2,1834.8,441.5,119.5,12禿,0.7246,12 cubits
tr_img_06425,2156.2,2015.0,835.5,126.0,地鉄北1２条孔,0.8203,North and South. 12th.
tr_img_06425,2157.8,2169.8,806.5,119.5,地鐵北12條立店,0.9538,It's a 12-year-old restaurant in the north.
tr_img_06428,1221.0,1867.2,638.0,679.5,中,0.9999,Middle
tr_img_06428,1212.8,2540.5,718.5,652.0,丼,0.7106,I'll take care of it. I'll take care of it.
tr_img_06420,1411.0,2761.5,1123.0,233.0,オリックス,0.9333,Orex.
tr_img_06420,1426.0,3078.8,1119.0,237.5,レンラカー,0.6884,Renlaker.
tr_img_06429,1061.5,1375.0,271.0,99.0,日本橋,0.9986,Japan Bridge
tr_img_06429,1060.0,1466.8,261.0,80.5,人形町,0.9982,It's Doll Town.
tr_img_06429,1057.5,1570.5,274.0,102.0,一丁目,0.9943,One.
tr_img_06427,1295.8,708.8,1223.5,134.5,清水産業・情報プラザ,0.9459,A clean water industry and information Plaza.
tr_img_06427,1110.2,882.2,256.5,74.5,信息市均,0.8268,Immaculate
tr_img_06427,785.5,892.0,231.0,70.0,清水声山,0.8742,Shizuzuyama.
tr_img_06427,1206.0,953.2,170.0,70.5,百,0.9925,100
tr_img_06427,991.2,961.5,120.5,61.0,圏,0.8824,TERM
tr_img_06427,1320.8,1131.8,1286.5,133.5,市役所清水庁舎・清水区役所,0.9622,"(For fully formatted text, see publication) (For fully formatted text, see publication)"
tr_img_06427,1339.5,1305.2,313.0,69.5,清水区役所,0.9665,Aquamarine Hall.
tr_img_06427,883.8,1315.8,430.5,71.5,市役所清水庁舎,0.8629,"(For fully formatted text, see publication)"
tr_img_06427,1325.2,1383.2,293.5,64.5,人印医テ墓,0.5246,Marked Dr. Tee's tomb.
tr_img_06427,956.8,1390.2,293.5,64.5,人口医司人I,0.6193,I'm a medical doctor.
tr_img_06427,726.5,1392.8,116.0,63.5,人,0.9741,People.
tr_img_06427,1061.8,1560.5,782.5,107.0,静鉄新清永駅,0.9665,Shikoku Shikoku Station.
tr_img_06427,851.5,1742.2,381.0,64.5,静鉄 新清水站,0.9253,Shikoku Shikoku
tr_img_06427,789.2,1819.2,250.5,56.5,人実副医,0.6822,Physicist.
tr_img_06427,1145.8,1983.2,945.5,116.5,清永年金事務所,0.989,Kanazawa's Office.
tr_img_06427,876.5,2172.2,435.0,63.5,清水年金事多所,0.8872,"I'm sorry, I'm sorry, I'm sorry."
tr_img_06427,746.5,2241.5,176.0,52.0,人I口天,0.7902,The Man's Occupational
tr_img_06434,1294.5,1047.8,250.0,77.5,木月天王森,0.938,Woodsand Heavenly Forest.
tr_img_06435,1583.0,1063.0,660.0,156.0,危険！,0.8158,Danger!
tr_img_06435,1568.8,1254.8,1248.5,152.5,転車は降りて,0.9292,Get out of the car.
tr_img_06435,1578.2,1491.8,1248.5,155.5,歩いて下さい,0.9992,I need you to walk.
tr_img_06438,1017.5,188.5,899.0,175.0,総武線(各駅停軍,0.9426,"General, stop every station."
tr_img_06438,2306.0,241.5,1137.0,151.0,新小岩市川船橋千葉方面,0.9726,"Shinichi Shogun, Chiba."
tr_img_06431,1302.0,1065.2,1168.0,181.5,九州・博多めし,0.9609,That's right.
tr_img_06431,1226.5,1494.8,1334.0,651.5,とげん,0.8301,I'm sorry.
tr_img_06431,1610.8,1890.0,836.5,147.0,駅L0111251-7899,0.926,Station L0111251-7899
tr_img_06431,829.5,1905.0,570.0,153.0,どげんロてげん,0.587,I don't know what you're talking about.
tr_img_06431,432.8,2360.5,159.5,30.0,セキュリティ,0.5752,Security
tr_img_06431,279.2,2835.0,264.5,60.0,北弁作保障,0.706,I'm sure you'll be able to tell me what you're talking about.
tr_img_06439,3064.0,958.0,147.0,60.0,卜の店,0.9774,It's a shop.
tr_img_06436,1482.0,863.2,1535.0,181.5,中の島1条3丁目,0.8813,It's island number three inside.
tr_img_06440,1567.8,577.2,517.5,190.5,三田駅,0.9995,Mida Station.
tr_img_06440,971.2,623.0,319.5,83.0,都営地下鉄,0.9902,CENTRAL CENTRAL
tr_img_06441,820.5,393.0,541.0,152.0,グリーンハイツ,0.8564,Green Heights.
tr_img_06442,1996.8,1668.8,1885.5,621.5,まつむら,0.9894,I'm sorry. I'm sorry.
tr_img_06442,3040.8,2663.2,673.5,130.5,白動巻き上げ器,0.9351,The white-scrollers.
tr_img_06444,663.2,510.0,669.5,113.0,とまとの酸味が,0.992,It's so sour.
tr_img_06444,656.8,682.5,316.5,89.0,しつかり,0.8997,Hold on.
tr_img_06445,1641.2,1377.2,1318.5,192.5,水車町丁目,0.9788,It's the only place in the world where we can go for water.
tr_img_06443,1204.8,941.5,636.5,80.0,東京都調布市仙川町8-5一,0.9236,I'm 8-5 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
tr_img_06443,1108.2,1133.2,589.5,179.5,佐藤,0.9755,Sato.
tr_img_06447,401.2,667.8,339.5,95.5,新JIS対応,0.9866,New JIS response
tr_img_06447,1085.2,1179.8,1094.5,411.5,475し,0.817,Four hundred and seventy-five.
tr_img_06447,1556.0,1953.0,290.0,113.0,KWh/年,0.8672,KWh/ Year
tr_img_06447,397.8,2320.0,52.5,59.0,外,0.9793,Out.
tr_img_06447,409.2,2444.5,86.5,211.0,形村坊,0.5637,Akimura.
tr_img_06447,700.5,2401.8,248.0,78.5,本体幅,0.9995,Main width
tr_img_06447,652.5,2578.2,132.0,72.5,奥行,1.0,Entrepreneur
tr_img_06447,1359.5,2586.2,425.0,75.5,高さ181．8,0.9654,181.8 Height
tr_img_06448,717.0,359.8,162.0,58.5,中原区,0.9964,Middle-earth.
tr_img_06448,717.2,440.2,178.5,88.5,木月,0.9963,Tree Moon
tr_img_06448,715.2,531.8,179.5,91.5,4丁目,0.9996,Four.
tr_img_06449,853.2,327.5,435.5,128.0,日本橋,0.9999,Japan Bridge
tr_img_06449,852.0,477.2,455.0,127.5,人形町,0.9929,It's Doll Town.
tr_img_06449,925.5,639.5,311.0,144.0,丁目,0.9979,&gt;&gt;Hugo Barra: Thank you. &gt;&gt;Hugo Barra:
tr_img_06451,1979.8,2331.8,273.5,757.5,ンバレ,0.5615,N-N-E-N-N-E.
tr_img_06456,1254.0,948.0,439.0,151.0,北海道産16,0.9994,I'm 16. I'm from Hokkaido.
tr_img_06456,692.8,1034.8,302.5,210.5,統一プランド,0.8037,Unified Prairie
tr_img_06456,1208.0,1387.5,814.0,226.0,生椎葺,0.7616,Liver's Chicks
tr_img_06456,1076.0,1831.5,426.0,105.0,北海道産,0.9802,From Hokkaido.
tr_img_06446,3154.2,1232.8,1285.5,258.5,葵区役所,0.9999,Cygnus Hall
tr_img_06446,1537.2,1245.8,1630.5,275.5,静岡市役所,0.9907,Shizuoka City Hall.
tr_img_06446,2805.8,1703.2,285.5,141.5,人,0.9565,People.
tr_img_06446,1699.0,1707.5,525.0,133.0,葵区役所,0.9978,Cygnus Hall
tr_img_06446,989.0,1703.0,626.0,116.0,義図市役所,0.7602,City Hall.
tr_img_06446,1155.0,2049.0,932.0,275.0,紺屋町,0.9999,It's a town of blues.
tr_img_06446,2454.8,2057.5,936.5,275.0,呉服町,0.9768,It's a dress town.
tr_img_06446,850.5,2513.0,402.0,140.0,勢屋町,0.7936,Worcester Town.
tr_img_06446,1360.8,2519.2,394.5,124.5,服町,0.9668,It's a dress town.
tr_img_06446,1907.0,2523.8,504.0,107.5,ロ0ロトテ,0.5634,Ro 0 Rotote
tr_img_06455,1325.8,1913.8,409.5,53.5,中の島1条3丁目,0.9966,It's island number three inside.
tr_img_06457,1166.0,1483.5,1419.0,266.0,昭和通り口,0.8423,Showa Street.
tr_img_06457,799.0,1983.0,754.0,142.0,昭和路出口,0.9963,Showa's exit.
tr_img_06457,1261.2,2211.2,318.5,170.5,善子,0.7898,Good boy.
tr_img_06457,1156.5,2712.0,754.0,189.0,日比谷線,0.9965,Eclipse Line
tr_img_06458,895.2,335.8,1017.5,131.5,ネッリトヨタ神奈川,0.7932,"Neri Togo, the god of the river Nara."
tr_img_06458,889.8,539.2,1055.5,136.5,ウエインズ武蔵小杉,0.8992,Mr. Waynes.
tr_img_06452,1169.8,511.0,214.5,43.0,影を左訴,0.6441,The shadow is on the left.
tr_img_06452,1047.8,756.0,341.5,61.0,との信号左折,0.7535,And turn left.
tr_img_06452,1046.0,1325.0,378.0,56.0,り急な出責は当店で!,0.9292,We'll get you out of here in no time!
tr_img_06452,1024.8,1574.2,379.5,82.5,カ120-552-745,0.8895,Ca 120-552-745.
tr_img_06452,1459.5,1978.0,477.0,127.0,メゾンビル,0.894,Mezoll.
tr_img_06452,829.5,2281.0,139.0,43.0,パンヒル,0.722,Panhill
tr_img_06459,2684.8,3007.2,94.5,50.5,2-作,0.7173,Draws 2-
tr_img_06463,1140.5,461.5,266.0,99.0,さはん,0.8066,Ha-ha-ha.
tr_img_06463,1161.5,1505.5,1466.0,107.0,厚手で丈夫、油も水分もしつかり吸収,0.9756,"It's heavy, it's strong, it's oil, it's water, it's absorbable."
tr_img_06463,2119.2,2916.5,231.5,170.0,日本校,0.6935,Japanese school.
tr_img_06460,2004.8,611.8,91.5,41.5,山,0.7532,Mountain
tr_img_06460,1542.8,641.0,141.5,69.0,溜谷,0.574,Zinji
tr_img_06460,1129.5,714.5,533.0,175.0,渋合,0.6426,Unsatisfying
tr_img_06460,1579.0,707.5,208.0,75.0,人I早O,0.7721,Man I.O.
tr_img_06460,1112.8,828.2,247.5,77.5,しぶゃ,0.9103,God damn it.
tr_img_06460,1844.0,877.0,356.0,109.0,恵比寿,0.9822,Miho Susu.
tr_img_06460,186.0,996.5,175.0,75.0,原宿,0.9794,Innovation
tr_img_06464,1333.8,691.0,1282.5,181.0,静岡市役所清永庁舎,0.9037,Shizuoka City.
tr_img_06464,2057.8,646.2,141.5,82.5,今,0.9213,Now.
tr_img_06464,1310.0,1012.2,520.0,137.5,清水駅,0.8747,Shizura Station
tr_img_06464,1196.5,1344.2,689.0,124.5,清水テルサ,0.8857,Pure water Tellsa
tr_img_06468,859.2,2507.5,180.5,101.0,わら,0.9073,Straw
tr_img_06466,1035.2,107.0,220.5,90.0,中原区,0.9998,Middle-earth.
tr_img_06466,1006.0,695.2,195.0,1027.5,木月1丁目,0.9224,That's why I'm here.
tr_img_06469,1505.8,1578.5,743.5,65.0,ColorPrime技術で色域を,0.9663,So let's take a look at this.
tr_img_06469,2532.5,1573.8,542.0,54.5,薄さの限界に道る,0.8122,I'm going to go to the edge of light.
tr_img_06469,488.0,1591.2,378.0,64.5,HＤＲ対応で,0.9989,HDR response.
tr_img_06469,1505.5,1683.2,763.0,100.5,より一層広げる,0.9569,Widen Out More
tr_img_06469,2527.8,1680.0,645.5,87.0,スリムボデイ,0.9824,Slim Bodhi.
tr_img_06469,497.8,1696.2,845.5,113.5,星空もくつきり表現,0.9963,It's the stars. It's the stars. It's the stars.
tr_img_06469,2617.5,1883.0,189.0,68.0,スリム,0.9999,Slim.
tr_img_06469,2650.8,1963.5,262.5,75.0,デザイン,0.9998,Design
tr_img_06470,353.0,297.2,192.0,96.5,南口,0.9995,South entrance.
tr_img_06470,331.5,453.5,146.0,53.0,南出口,0.9995,South exit.
tr_img_06470,499.5,455.2,96.0,51.5,甘奢,0.6995,Sweetie.
tr_img_06470,615.0,456.2,93.0,47.5,善子,0.878,Good boy.
tr_img_06472,940.2,884.8,317.5,78.5,国道52号,0.998,Road 52.
tr_img_06472,884.8,1090.5,177.5,78.0,枝,0.9998,Branches
tr_img_06472,1329.0,1095.0,165.0,84.0,清水駅,0.6629,Shizura Station
tr_img_06472,1580.5,1109.2,246.0,49.5,東名,0.6197,East Name
tr_img_06473,387.5,826.2,722.0,296.5,一ル,0.5588,One.
tr_img_06473,1568.8,981.0,921.5,134.0,やきとり及酒屋,0.8598,It's a liquor store.
tr_img_06476,1291.2,568.0,490.5,109.0,乙る通信制,0.8619,It's a communication system.
tr_img_06476,1742.8,932.2,1876.5,448.5,龍島学園,0.8304,Dragon Island School.
tr_img_06476,2358.8,1345.0,854.5,196.0,高等学校,0.9996,High school.
tr_img_06476,1369.0,1635.5,714.0,203.0,浜日吉,0.9718,-It's a beach. -It's a beach.
